StudentID,Gender,QuestionsSolved,Assessment Score,Attendance,HackathonsParticipated,CGPA,Grading,Score
2301921520544,Female,536,41.710482665104365,35,2,7.240870060038157,Excellent,207.29488491960765
2301921520545,Male,551,58.081167669204206,33,2,6.913799796901339,Excellent,268.851949894564
2301921520546,Female,577,20.616657283516147,15,3,7.240334376463302,Excellent,116.26566593798144
2301921520547,Male,523,16.10697977388446,17,1,7.254547586191716,Excellent,100.94118910454878
2301921520548,Female,452,12.964776123618009,33,1,6.891300429938891,Excellent,258.5720336969632
2301921520549,Male,574,35.06101306205031,43,1,7.2062263414776675,Excellent,257.43075660157047
2301921520550,Female,460,10.794411339579083,8,2,8.935098154642011,Excellent,127.90851971115774
2301921520551,Male,489,63.92251703464302,14,1,7.411986461471328,Excellent,288.1007280333356
2301921520552,Female,482,16.491452143719115,56,3,7.160978519042057,Excellent,174.46939268119985
2301921520553,Male,500,72.67357812265871,31,1,6.1653943631212655,Average,65.23286216304015
2301921520554,Female,580,21.84773120380879,6,4,7.583500636394771,Excellent,218.3213206339321
2301921520555,Male,561,14.549129274434648,41,1,8.017063255946228,Excellent,148.79886529422282
2301921520556,Female,545,17.82252236598646,49,1,7.576174696818583,Excellent,266.8991061034331
2301921520557,Male,502,17.015790221864393,54,1,5.233349880471507,Excellent,74.57143682750234
2301921520558,Female,626,61.20280181490921,41,3,9.246516388949797,Excellent,194.7538733223724
2301921520559,Male,483,47.75149125972476,71,2,7.605425231617301,Excellent,92.53629784115202
2301921520560,Female,611,71.67699637470648,24,3,8.966929515382105,Excellent,198.13695794317616
2301921520561,Male,570,59.29232909030384,83,3,6.583780257937999,Excellent,133.25525924296716
2301921520562,Female,538,44.17303826316862,70,4,5.776396705948382,Excellent,258.2047048908473
2301921520563,Male,507,51.30545672473821,68,3,5.783486640015118,Excellent,188.8586102974517
2301921520564,Female,452,63.57397153415019,16,0,7.328311711261717,Excellent,214.92881488276848
2301921520565,Male,574,19.07510287675225,62,3,7.718465435794503,Excellent,278.5594617346146
2301921520566,Female,606,43.27863441906405,13,4,8.244882203266178,Excellent,246.5733547322516
2301921520567,Male,460,59.719071210303554,47,4,7.865674749020202,Excellent,290.34707086113144
2301921520568,Female,452,65.02462589587816,65,1,7.326326756466653,Excellent,155.26004128169674
2301921520569,Male,574,50.267820176092926,10,3,8.903066678642581,Excellent,162.08647941011304
2301921520570,Female,491,36.98861084055244,47,1,7.48921823775653,Excellent,278.07501972767875
2301921520571,Male,582,17.42546821332479,31,1,7.600264186907329,Excellent,287.12816883781204
2301921520572,Female,597,68.8327563723524,56,3,7.119171492034809,Excellent,283.5881698957753
2301921520573,Male,574,70.05280681273629,59,4,7.522694547891483,Excellent,259.16123113960384
2301921520574,Female,548,40.24743719825507,74,2,7.475854110200245,Excellent,282.825939379877
2301921520575,Male,490,49.165661013987474,78,3,5.782809234051424,Excellent,106.11531677229912
2301921520576,Female,490,27.762353184127008,52,0,5.766404869492034,Excellent,155.06151569422215
2301921520577,Male,626,11.56376145620925,39,0,6.283622077547831,Excellent,148.73637259195843
2301921520578,Female,484,59.50712992539968,32,2,5.643145932750361,Excellent,231.5384308431206
2301921520579,Male,508,28.94412147477753,77,2,6.6692302172984,Excellent,163.12169687703008
2301921520580,Female,462,28.96750498856364,18,3,8.282070050593752,Average,64.65439159775661
2301921520581,Male,518,25.24070009013749,74,2,5.7437140169647165,Excellent,173.8596380609707
2301921520582,Female,523,22.63434612790792,6,2,8.925066843178909,Excellent,235.1404375247302
2301921520583,Male,548,17.836404228132253,68,2,6.184519764401664,Excellent,220.919960797243
2301921520584,Female,620,52.928826304455725,71,1,6.616536098745215,Excellent,298.2117200888272
2301921520585,Male,548,14.2769189001545,61,4,6.583083970883903,Excellent,74.94924361181415
2301921520586,Female,638,18.7543528343993,81,2,5.184251489090364,Excellent,214.4948088285005
2301921520587,Male,512,40.830741992032586,55,2,5.472181042209026,Excellent,245.29358468202784
2301921520588,Female,517,51.266434590025455,59,3,6.2993555178087295,Excellent,271.9786414126251
2301921520589,Male,467,32.18846493699833,58,2,7.379628283206932,Excellent,163.31579604751337
2301921520590,Female,555,46.49401338813216,35,3,9.16628312996711,Excellent,296.2807702763739
2301921520591,Male,544,27.65081727324888,76,1,5.278347570869634,Excellent,250.65194032371392
2301921520592,Female,496,18.56049898868804,34,1,7.421546882771547,Average,58.6112434621495
2301921520593,Male,615,11.058922894005718,84,4,5.617680423591372,Excellent,255.45303771538445
2301921520594,Female,529,39.38045640867202,61,3,6.804726657837384,Excellent,195.2235902382764
2301921520595,Male,536,54.07777593582546,71,2,7.635208129638253,Excellent,221.3937490400241
2301921520596,Female,636,71.17531264691308,29,3,9.036025388769572,Excellent,317.1246445716131
2301921520597,Male,645,23.978870495937457,18,4,7.737377926162759,Excellent,339.9684170011068
2301921520598,Female,516,11.488764572701328,43,1,6.146696079795255,Excellent,257.8400215314009
2301921520599,Male,668,56.68430674520229,47,0,7.405267525764149,Excellent,195.91582707508897
2301921520600,Female,494,63.51484819494431,73,2,6.525282048926191,Excellent,206.6050185563357
2301921520601,Male,632,36.82095745661246,26,1,7.446157080635825,Excellent,276.1386013982554
2301921520602,Female,519,62.06609147036068,41,1,6.952953012254946,Excellent,315.3257334656181
2301921520603,Male,575,36.94596991499478,75,3,7.293087191388992,Excellent,238.6699653572764
2301921520604,Female,542,56.36436631271855,76,0,6.471672029479763,Excellent,310.0526539527751
2301921520605,Male,516,27.11003390438441,78,3,6.106713497753671,Excellent,172.94643716682268
2301921520606,Female,531,60.6164923739874,22,2,6.205856975705635,Excellent,236.09666166360745
2301921520607,Male,598,43.584086751707645,69,2,7.559070355017749,Excellent,198.49336673554785
2301921520608,Female,556,69.26020426851744,52,3,7.457651022495708,Excellent,118.6933633255466
2301921520609,Male,451,41.89500160420424,27,2,6.2267412857712765,Excellent,72.02198305280382
2301921520610,Female,518,37.78432497376181,34,1,6.590433098356539,Excellent,274.31616368884164
2301921520611,Male,583,23.838689871494523,28,1,5.310669532597986,Excellent,140.47294602664434
2301921520612,Female,646,45.48436869685321,21,3,7.771810658870491,Excellent,353.08893192679693
2301921520613,Male,470,71.48781986220195,52,1,6.582682991664397,Excellent,132.81171194198936
2301921520614,Female,612,23.62849789738175,72,0,6.105587098143107,Excellent,296.0997235655007
2301921520615,Male,605,12.978650489986748,47,4,7.3002961351673665,Excellent,87.69418741733077
2301921520616,Female,610,24.38640802422765,35,4,5.991883698047661,Excellent,173.7996898033636
2301921520617,Male,505,41.57774862700421,73,2,5.165110621551877,Excellent,111.60354583120504
2301921520618,Female,573,52.04528011887541,70,0,5.989329920598756,Excellent,290.49224387686013
2301921520619,Male,523,23.542623937638552,47,3,7.230253521333784,Excellent,184.1232942239591
2301921520620,Female,478,20.0143371741316,63,3,6.383528077894665,Excellent,201.47135730802884
2301921520621,Male,646,53.73706860182031,31,1,7.131405262981078,Excellent,346.28393110650825
2301921520622,Female,577,10.290507447856244,48,1,6.86827692299816,Excellent,204.7237060803532
2301921520623,Male,595,12.671608684447191,33,3,6.247481943638279,Excellent,248.0964464926107
2301921520624,Female,509,42.26946891387696,53,4,5.299907547598506,Excellent,151.2806557693601
2301921520625,Male,564,63.75640273104071,49,3,7.705195694794547,Excellent,163.63731220890128
2301921520626,Female,588,57.46104247180651,81,1,5.897938092080014,Excellent,160.53418892570198
2301921520627,Male,623,10.72699845888326,41,2,6.391731791362592,Excellent,111.00156312039016
2301921520628,Female,575,46.30433474754573,37,3,7.150546165993222,Excellent,139.39239275625013
2301921520629,Male,631,70.30602180678099,50,1,6.448741241526555,Excellent,202.28928902508736
2301921520630,Female,476,25.139825223492466,37,1,5.0,Excellent,280.0419475670477
2301921520631,Male,520,50.38919935339942,61,1,8.091715028356484,Excellent,315.4001898627328
2301921520632,Female,502,35.09137328065282,71,2,7.576927695452172,Excellent,130.38126737510018
2301921520633,Male,460,18.1390459901694,46,2,6.955872526562837,Excellent,224.9534588501765
2301921520634,Female,556,48.4181902467047,37,3,6.878708344322663,Excellent,127.78287376265668
2301921520635,Male,550,25.46180036890712,22,3,6.630400131606054,Excellent,78.09934037388422
2301921520636,Female,506,60.13031381593515,33,4,7.372748110360667,Excellent,147.88459036550185
2301921520637,Male,498,13.067898732600838,30,3,6.279370611476852,Excellent,202.87911084273395
2301921520638,Female,460,10.63016239695284,64,1,5.155004788411154,Excellent,131.89905829590816
2301921520639,Male,472,46.59836741723265,38,2,6.27834703366972,Excellent,245.93620429250925
2301921520640,Female,535,73.31891757050846,5,2,7.6559935659148,Excellent,160.30766240298215
2301921520641,Male,542,55.069875065143805,22,0,7.6823160526270176,Excellent,77.68559462479715
2301921520642,Female,537,73.81074602205896,87,4,6.644819939483288,Excellent,331.2328636855842
2301921520643,Male,460,20.11887935852529,81,0,6.396278438377889,Average,58.928220684313374
2301921520644,Female,589,56.33612210020932,26,2,6.609486798793935,Excellent,116.41981022765066
2301921520645,Male,499,83.08847983974772,40,2,6.187367524649196,Excellent,229.0012790012227
2301921520646,Female,580,62.62293764069472,54,2,7.019797022713273,Excellent,188.22647533763487
2301921520647,Male,573,10.237045662889956,49,3,5.241625628220884,Excellent,86.35436495530877
2301921520648,Female,496,18.551586442698863,82,2,6.247725194205291,Excellent,205.0609263212202
2301921520649,Male,570,71.03277991037675,46,1,5.852682363402751,Excellent,144.61519869991852
2301921520650,Female,643,60.13459893011793,84,1,5.965700988949165,Excellent,161.2717816569337
2301921520651,Male,486,38.881895718607296,54,4,7.423800751639832,Excellent,261.71217021886184
2301921520652,Female,581,43.718923067578686,73,1,6.741968167289436,Excellent,260.19961325485247
2301921520653,Male,487,14.213889627513597,33,1,7.845925775742605,Excellent,141.35601843973927
2301921520654,Female,473,16.901130736651282,68,2,7.039564398044963,Excellent,220.8494680170853
2301921520655,Male,638,69.00938095532717,32,1,6.5420637396404375,Excellent,316.386941765879
2301921520656,Female,598,46.2693153342032,34,2,5.730779602362944,Excellent,118.14235380498688
2301921520657,Male,623,30.124054318035576,25,3,5.4999877783931606,Excellent,184.437191852197
2301921520658,Female,601,20.53120981577433,60,3,6.122889381075435,Excellent,97.70514170688315
2301921520659,Male,466,29.165725121181964,60,3,7.959492728103907,Excellent,126.46870299256238
2301921520660,Female,519,14.113216431061858,13,1,7.300205239575968,Excellent,256.83437540847046
2301921520661,Male,620,57.11398480919752,67,2,6.3527207635922505,Excellent,337.53963696994373
2301921520662,Female,636,36.837278163216894,22,0,7.13406203808262,Excellent,301.3193075251303
2301921520663,Male,486,54.66138739453014,39,0,6.299794320336995,Excellent,242.69800485903303
2301921520664,Female,513,42.38198137449456,57,2,5.747833944123774,Excellent,178.8102623005959
2301921520665,Male,584,71.3663830215585,34,1,5.5329232037789975,Excellent,151.07576131402553
2301921520666,Female,596,26.79015560895104,52,3,7.073769790317156,Excellent,111.1845862633196
2301921520667,Male,590,56.344812681040736,63,3,6.991379363990141,Excellent,184.1862025322925
2301921520668,Female,451,13.293789368903305,72,3,6.899959599537302,Excellent,288.2880560097456
2301921520669,Male,517,15.414716816314607,69,3,7.6148839418291825,Excellent,125.85418292855276
2301921520670,Female,627,20.29082036442631,37,0,6.810270744288762,Excellent,251.5077875979053
2301921520671,Male,616,10.643249074582371,45,2,6.581931480635446,Excellent,221.6568376836456
2301921520672,Female,556,45.88023341198611,20,1,7.271332803302088,Excellent,289.1067356302
2301921520673,Male,512,23.36923410188965,29,2,8.963670491095614,Excellent,193.4381112127581
2301921520674,Female,637,51.27279691671762,91,1,5.4812984804652505,Excellent,232.5444360359457
2301921520675,Male,639,14.06439093437183,74,0,5.199927379451219,Excellent,167.719172039214
2301921520676,Female,476,42.95980942995584,78,2,6.268008750722468,Excellent,297.0239603304317
2301921520677,Male,550,55.80519807883388,73,3,5.882552454000117,Excellent,213.8066643316504
2301921520678,Female,580,18.91505669240661,62,3,8.120136639384953,Excellent,316.1147902864919
2301921520679,Male,613,22.91307841766493,23,2,6.804154691776219,Excellent,198.682232908852
2301921520680,Female,550,48.422378088681626,55,2,5.681703643505879,Excellent,201.39012071361623
2301921520681,Male,499,58.21045568702856,3,2,7.898261817162794,Excellent,134.25966034043415
2301921520682,Female,647,19.626974264003024,63,3,6.730318002791369,Excellent,111.74872828478364
2301921520683,Male,503,38.727422100589166,14,0,9.160791672128212,Excellent,194.2398099744332
2301921520684,Female,510,15.93377116462426,58,3,7.528774574406828,Excellent,156.63768049820095
2301921520685,Male,647,63.10664774326693,26,2,6.592387858203311,Excellent,112.81677003938668
2301921520686,Female,580,67.96261483647154,13,1,7.374130972015015,Excellent,326.4370463949715
2301921520687,Male,531,16.18401795250759,22,0,6.810409480041144,Excellent,283.9760243458345
2301921520688,Female,567,50.54516801271956,46,1,7.829826431301572,Excellent,281.523203266419
2301921520689,Male,484,24.32750814775366,53,2,8.047602088818806,Excellent,257.8934566219637
2301921520690,Female,594,18.46289422853817,25,3,9.225921730346796,Excellent,191.69071172925504
2301921520691,Male,537,21.874341015525943,33,2,5.927321545323887,Excellent,291.81694539530554
2301921520692,Female,528,28.91657140619188,23,2,6.3319589487642745,Average,65.03888931938616
2301921520693,Male,523,42.156823172830656,79,4,5.779551721518613,Excellent,221.00615039488645
2301921520694,Female,503,64.1690299212492,85,1,5.881358446631214,Excellent,102.4134258696372
2301921520695,Male,630,50.78415906078918,28,1,7.398121085937693,Excellent,276.8314898901121
2301921520696,Female,520,46.63988920288649,31,2,5.758814268784536,Excellent,211.609595298435
2301921520697,Male,460,10.803596694584826,76,3,6.02886559596338,Excellent,180.8988102003022
2301921520698,Female,568,52.84148702187241,68,3,6.444476695183759,Excellent,144.94139949692925
2301921520699,Male,546,15.710438321719266,20,2,7.214067459161345,Excellent,255.94126641483845
2301921520700,Female,626,55.87191149822584,59,4,7.511918087532262,Excellent,255.48540962453228
2301921520701,Male,561,28.07555845912313,66,3,7.6901498030104545,Excellent,107.70296714375785
2301921520702,Female,500,30.741000238697723,26,0,6.605274386175434,Excellent,237.03284884396007
2301921520703,Male,493,23.944445667957112,56,3,7.709889487418108,Excellent,143.10311267522334
2301921520704,Female,620,65.89536777376975,67,0,6.528563501341875,Excellent,129.52573733481466
2301921520705,Male,451,59.08095254699453,68,3,6.778569202287016,Excellent,221.3814241686724
2301921520706,Female,479,12.144608392390891,29,1,7.121964058863572,Excellent,101.4873106354444
2301921520707,Male,562,40.9924460221207,81,3,5.405904831428425,Excellent,305.80954346949306
2301921520708,Female,488,59.75635280671638,56,2,6.123926327741214,Excellent,160.17475849749735
2301921520709,Male,498,51.093212678157926,84,3,5.870330411031818,Excellent,98.86862462551102
2301921520710,Female,573,17.452958543877784,34,2,6.822829208068577,Excellent,117.18154597930052
2301921520711,Male,454,58.20094674584139,24,3,7.231182931946249,Excellent,114.52264988764492
2301921520712,Female,530,13.88167297020064,73,1,5.966967717491144,Excellent,244.39843732604248
2301921520713,Male,506,58.332048696548256,32,4,6.6918589461623394,Average,68.88333250128912
2301921520714,Female,481,56.00310545730798,61,3,7.069758205861262,Excellent,258.34044804891494
2301921520715,Male,510,70.00990996145171,66,1,6.057876126792068,Excellent,225.71872524201964
2301921520716,Female,618,17.071401488071103,34,4,6.321427207013096,Excellent,199.5642748604476
2301921520717,Male,631,52.03285179662734,54,2,9.116940720715895,Excellent,306.54373698042
2301921520718,Female,502,10.830680207577927,31,3,6.04915700247521,Excellent,131.0475180672238
2301921520719,Male,634,30.81227151796398,38,3,9.0861413290978,Excellent,249.4159641135848
2301921520720,Female,558,19.97535170562628,89,0,5.586837405483887,Excellent,97.46628032265568
2301921520721,Male,620,41.12116229276063,70,4,7.358815897455054,Excellent,179.0539804827383
2301921520722,Female,618,36.80908817039568,36,2,8.152222285699565,Excellent,111.34717102251784
2301921520723,Male,615,18.1539129637836,83,1,5.587835083343753,Excellent,150.4218440558226
2301921520724,Female,493,16.698534936899335,47,3,7.66889332908893,Excellent,111.94734713924764
2301921520725,Male,505,50.54040803381116,40,3,5.3043720342532845,Excellent,123.27086647864994
2301921520726,Female,546,13.422952202213864,80,0,5.280670307881415,Excellent,116.38822627642696
2301921520727,Male,478,11.382395052760216,65,1,5.8730911973563495,Excellent,242.0609009105408
2301921520728,Female,603,49.06266177872492,77,3,7.330783482945125,Excellent,155.9803654995077
2301921520729,Male,621,22.8829112417491,41,0,5.318850908518507,Excellent,144.90257518956173
2301921520730,Female,516,41.8418437405764,49,4,6.7922893205354296,Excellent,126.83713176324378
2301921520731,Male,468,16.607033594295842,10,3,7.573219136505813,Excellent,150.52854835130037
2301921520732,Female,508,63.92137050793875,57,2,6.084490125822617,Excellent,119.44539140402684
2301921520733,Male,721,19.89550633543365,24,2,6.086696680281812,Excellent,338.84204526119373
2301921520734,Female,569,51.84432366574933,55,2,6.00411266268769,Excellent,143.76152242510017
2301921520735,Male,549,28.61301154929157,10,2,7.824604892517854,Excellent,266.9331132498232
2301921520736,Female,650,53.25822379178426,29,3,6.364373782117196,Excellent,239.6062147017697
2301921520737,Male,563,22.749875073464693,32,4,7.607286400790445,Excellent,310.1395353236203
2301921520738,Female,478,28.985993248183405,47,2,5.568468083793329,Excellent,255.93273414204168
2301921520739,Male,508,73.04694947734907,71,2,5.57379619332855,Excellent,125.56167722986184
2301921520740,Female,540,22.89599746003452,9,1,7.258071035198048,Excellent,150.28494130840645
2301921520741,Male,497,72.61166185837533,9,3,7.840092975101314,Excellent,212.4636845077152
2301921520742,Female,491,10.425297867182737,39,3,6.683117262841648,Excellent,192.6938238858381
2301921520743,Male,549,71.27523917609099,22,3,6.720907150075341,Excellent,196.724386052978
2301921520744,Female,541,55.21921216071806,55,0,6.537783909320727,Excellent,127.44133146685684
2301921520745,Male,560,10.956740772164522,58,3,7.0634635075132985,Excellent,187.213949246676
2301921520746,Female,556,61.24143984495862,19,2,6.878547509948441,Excellent,285.8295269733845
2301921520747,Male,627,32.56901348196749,59,3,5.863270859047181,Excellent,225.4972457626846
2301921520748,Female,460,19.591762947440856,21,3,7.513286133011632,Excellent,208.0041011502555
2301921520749,Male,536,67.80794067891088,58,3,7.772163269620378,Excellent,87.486708742914
2301921520750,Female,464,57.213327651242025,7,2,7.888385935789362,Excellent,281.8407701669513
2301921520751,Male,630,40.06692995217448,72,3,6.337161049493696,Excellent,196.89440108463967
2301921520752,Female,623,56.26982900925637,43,0,7.3706116146947664,Excellent,325.8221719321665
2301921520753,Male,607,19.45045183525088,76,3,5.854464647771315,Excellent,187.2440648461179
2301921520754,Female,470,44.3766721330514,40,0,5.322641826994448,Excellent,123.95828529390434
2301921520755,Male,635,90.436029185084,82,2,6.834226997089304,Excellent,242.4992627497038
2301921520756,Female,495,16.38501118483174,66,1,6.990060452448001,Excellent,214.99562426034552
2301921520757,Male,599,18.934459802124337,66,3,7.226983393791037,Excellent,305.43430472821933
2301921520758,Female,584,18.744040703379056,54,2,7.608386898269639,Excellent,111.439986007553
2301921520759,Male,559,17.250172085330888,34,3,9.006339082272712,Excellent,205.2877297901447
2301921520760,Female,567,13.437784241607176,55,3,5.867034373927699,Excellent,192.3654040203376
2301921520761,Male,476,10.195141338017436,54,3,7.166091325158555,Excellent,99.59072505172232
2301921520762,Female,637,29.70521751019692,54,1,7.422928332910788,Excellent,192.25742191888065
2301921520763,Male,573,21.186779810315727,51,3,6.509557877776469,Excellent,90.37514969864768
2301921520764,Female,622,19.50718135361737,34,2,7.443857264318741,Excellent,301.7398689347227
2301921520765,Male,573,20.27028914738534,34,0,7.003828378630942,Excellent,202.3887435014775
2301921520766,Female,670,19.820121146414024,20,1,7.465306489467062,Excellent,171.87664932285836
2301921520767,Male,513,28.02518415593127,44,1,5.844792001871668,Excellent,248.3971392505227
2301921520768,Female,601,48.278405240938895,45,0,7.731058898448731,Excellent,198.74563936917912
2301921520769,Male,584,18.62817619806248,54,2,6.736011489374202,Excellent,224.6604758381672
2301921520770,Female,644,69.81737207901722,49,0,7.589670730855804,Excellent,227.2245530854168
2301921520771,Male,623,59.49887540815664,50,2,7.74236112310161,Excellent,124.23438486865024
2301921520772,Female,591,20.57741018977191,21,1,7.495919439706363,Excellent,323.56506193634425
2301921520773,Male,524,28.63825465194913,54,1,7.8534371942017955,Excellent,189.89835078398835
2301921520774,Female,578,42.57743852521929,36,4,6.5913479919456925,Excellent,173.9559275414572
2301921520775,Male,514,49.00422411730861,15,2,8.209673328360457,Excellent,95.82061389191348
2301921520776,Female,505,39.2652534364135,3,1,8.12761786518404,Excellent,288.83481176129214
2301921520777,Male,610,44.06027726729177,4,2,9.053275896757228,Excellent,301.724634973702
2301921520778,Female,647,50.1426543868666,20,1,5.822773566966738,Excellent,124.78834344999348
2301921520779,Male,459,60.87548375523889,55,0,6.217335228044959,Average,62.89731558266158
2301921520780,Female,597,40.59618114140108,76,0,5.762684311227051,Excellent,159.4042229648744
2301921520781,Male,537,38.38696701525592,82,4,7.145848670885439,Excellent,320.10778744634763
2301921520782,Female,467,41.63147851820905,42,3,8.299131001833345,Excellent,150.3877055591294
2301921520783,Male,477,49.00621244967937,84,3,6.170812284603074,Average,57.54348830410996
2301921520784,Female,511,56.77183123876267,47,4,6.424595652871528,Excellent,204.88074067737185
2301921520785,Male,547,28.57762291825705,35,4,7.902659366855746,Excellent,151.9786056091886
2301921520786,Female,506,26.298664549178653,52,3,5.691477418739295,Excellent,262.2725542022322
2301921520787,Male,634,34.57957815854331,64,3,6.8865425000782805,Excellent,111.74695844771956
2301921520788,Female,540,45.36922474174173,28,2,7.635341351261105,Excellent,111.68145012504472
2301921520789,Male,569,36.96612151392037,66,1,6.500339418934547,Excellent,204.3905152920452
2301921520790,Female,628,21.6194120684502,47,2,6.235553816118901,Excellent,199.05693125277287
2301921520791,Male,566,45.49791316514175,33,2,5.604613405510861,Excellent,118.95860076056424
2301921520792,Female,489,10.65599748553791,19,4,6.388138976256679,Excellent,106.57307719817472
2301921520793,Male,483,67.40670778390998,52,2,8.900552206279256,Excellent,195.1231167477315
2301921520794,Female,565,15.902000581324884,39,3,7.16864159345454,Excellent,193.5078833613065
2301921520795,Male,583,65.65304822987139,59,2,7.797267479731933,Excellent,156.09044942842527
2301921520796,Female,539,19.740951070072555,68,1,6.717458615387543,Excellent,105.85720255179686
2301921520797,Male,611,56.23275387569183,29,2,6.687900492334085,Excellent,315.4456271473757
2301921520798,Female,561,50.11698779998612,43,2,7.952145863470021,Excellent,310.5393880669359
2301921520799,Male,735,17.324956464001218,42,2,5.9633750092514735,Excellent,189.8242369577033
2301921520800,Female,625,50.07498624205836,17,2,8.934971827985915,Excellent,177.09243952858932
2301921520801,Male,629,73.43453338903322,41,1,5.443640655212472,Excellent,114.71764132713491
2301921520802,Female,473,49.14938101446205,37,2,6.955791738835412,Excellent,76.25639778200943
2301921520803,Male,642,45.63410545446303,33,3,7.850351339225345,Excellent,260.29093431478964
2301921520804,Female,634,47.1836140758881,14,2,7.370067422230533,Excellent,320.4952190672275
2301921520805,Male,598,68.00679642192884,63,2,5.152590779233679,Excellent,224.40722048504605
2301921520806,Female,517,22.22013383415052,68,0,7.123043126970309,Excellent,307.8121264041858
2301921520807,Male,477,34.7658599685451,48,1,5.922013231542936,Excellent,126.1737844536494
2301921520808,Female,609,66.39445500220793,41,2,6.42899323811113,Excellent,134.57632297688463
2301921520809,Male,488,41.77343393606097,67,2,6.893440915541914,Excellent,184.4189120119021
2301921520810,Female,603,21.64003651187884,62,2,6.939584666034049,Excellent,239.47118028563176
2301921520811,Male,557,37.679050361956826,48,3,6.5112769971659485,Excellent,132.22626910291896
2301921520812,Female,481,12.065235450517209,51,1,5.825604174392788,Excellent,148.67077898394072
2301921520813,Male,549,31.8437987655049,46,0,6.764354308653718,Excellent,177.3818482469589
2301921520814,Female,529,51.77243592396114,54,2,6.295594900495879,Excellent,242.2229205781801
2301921520815,Male,513,60.09551502568519,47,2,7.4737171780781475,Excellent,93.57608886386186
2301921520816,Female,581,54.56851704616841,40,2,5.019798485017409,Excellent,126.7101520838853
2301921520817,Male,605,21.48023560771093,10,3,7.202958505711277,Excellent,278.34998769373584
2301921520818,Female,580,68.29682310817469,6,3,8.040025435981066,Excellent,245.1690978044145
2301921520819,Male,635,50.33608215467903,26,1,6.069079986564839,Excellent,182.3389846195334
2301921520820,Female,626,27.463192407398907,8,4,9.541760022444262,Excellent,149.9224777671082
2301921520821,Male,516,46.19038448625065,81,1,6.48259597306949,Excellent,124.72230729201416
2301921520822,Female,506,61.10657499617204,46,3,8.042275369333666,Excellent,209.8165232375189
2301921520823,Male,569,67.1687509574453,46,3,7.103966510343346,Excellent,271.65855830792026
2301921520824,Female,567,19.089606335079168,53,3,6.787522329015651,Excellent,201.70192655855504
2301921520825,Male,573,48.4053584789479,83,1,6.100381882594659,Excellent,111.92237130887372
2301921520826,Female,611,63.74566008826256,35,2,5.854558288580537,Excellent,180.63281460363984
2301921520827,Male,636,53.91508397326714,75,2,6.199651387587034,Excellent,103.8738279671542
2301921520828,Female,630,14.451448098116003,59,1,7.591940919144186,Excellent,173.41931626772316
2301921520829,Male,455,33.36944404313641,9,0,7.282212745173959,Excellent,138.97525870328886
2301921520830,Female,563,66.27451042271369,24,2,7.754877493270432,Excellent,116.69210811335498
2301921520831,Male,590,69.13077166990612,30,2,6.921268646916761,Excellent,151.58176879480536
2301921520832,Female,601,11.147309168032676,74,3,6.583556495691529,Excellent,105.21130574179284
2301921520833,Male,545,33.87019674092642,27,1,6.723385686401851,Excellent,225.8078303950816
2301921520834,Female,533,59.79422415144495,52,3,7.876055005365203,Excellent,137.79037725616388
2301921520835,Male,616,16.788160752185433,36,1,6.888991930428746,Excellent,118.21443208651309
2301921520836,Female,593,51.96341694042637,77,3,6.369369967422703,Excellent,224.9277650169733
2301921520837,Male,552,17.733858287158853,34,2,7.550546233695912,Excellent,304.4212499535395
2301921520838,Female,520,36.42475639613368,74,2,6.9435733405447095,Excellent,109.21457359992952
2301921520839,Male,478,10.541474253168955,38,3,8.910401268900197,Excellent,138.18324481375112
2301921520840,Female,553,17.444805517865532,45,1,6.418938674503826,Excellent,84.4713190043673
2301921520841,Male,586,13.464263737687972,52,1,7.353054655037957,Excellent,165.74538843138225
2301921520842,Female,526,64.35453848123589,74,2,6.752886206216558,Excellent,318.01213395680384
2301921520843,Male,498,55.12651847644797,84,1,5.513962988691782,Excellent,125.36588152031796
2301921520844,Female,492,43.881827385156896,64,2,8.02195486753329,Excellent,229.20845795061365
2301921520845,Male,566,69.9573836102864,54,1,6.834749448192271,Excellent,174.85671397947044
2301921520846,Female,534,15.836174180576378,47,3,7.275700147008356,Excellent,304.2022525481896
2301921520847,Male,544,30.027041165404967,80,3,6.7676467845806805,Excellent,300.74340591878286
2301921520848,Female,648,56.21009642696714,50,0,6.353723074286344,Excellent,215.97047507666284
2301921520849,Male,541,35.60168983714951,85,3,6.034201168560078,Excellent,115.54890928826498
2301921520850,Female,453,10.12164265119543,61,2,7.758341831164698,Excellent,165.55317645768804
2301921520851,Male,582,67.52434751550442,72,2,6.789966874162332,Excellent,294.637238002976
2301921520852,Female,529,31.552650716387845,83,2,6.2239736069160205,Excellent,89.91374242874838
2301921520853,Male,510,31.48872691715499,64,3,7.443619105420938,Excellent,89.73385628598837
2301921520854,Female,618,49.12193495921496,69,2,5.362957002756128,Excellent,287.7624944932768
2301921520855,Male,507,51.06954950256758,73,3,7.251753921949751,Excellent,260.2243726946698
2301921520856,Female,513,64.84419274005396,78,1,5.900041692455332,Excellent,80.95334120692686
2301921520857,Male,539,35.91263148097629,87,4,5.656616923316195,Excellent,318.4870232909252
2301921520858,Female,615,11.185588907363195,39,3,7.186426951334845,Excellent,207.12853057487865
2301921520859,Male,629,10.887684501857107,9,1,7.88313626573597,Excellent,104.63257788202908
2301921520860,Female,457,54.97937246817413,13,3,7.877853697636979,Excellent,158.6495191357262
